time_s,gt_E,gt_N,gt_U,gnss_E,gnss_N,gnss_U,pinn_E,pinn_N,pinn_U
1.923009998798370361e+02,4.738990979061146049e+02,9.128897130657824164e+02,1.569728603532212219e+00,4.745600597944290939e+02,9.130181091307686074e+02,1.709498190578779031e+01,4.762132655468018356e+02,9.126225185572193368e+02,-2.877173665196096408e+00
1.924010000228881836e+02,4.752480701954976325e+02,9.136427565363267149e+02,1.565519887363791440e+00,4.761464907839613261e+02,9.134524944015521442e+02,1.726997081442573290e+01,4.779485263541059794e+02,9.136269032397050296e+02,-2.282898982327196791e+00
1.925009999275207520e+02,4.765970423490443864e+02,9.143958001221001268e+02,1.561310796005386692e+00,4.778625093861661526e+02,9.185331546190368499e+02,1.602241677764192218e+01,4.786474248930059048e+02,9.170591656091796722e+02,-5.396835617987960632e+00
1.926009998321533203e+02,4.779666096493598957e+02,9.151488443178020589e+02,1.556099786368235982e+00,4.791067871711847488e+02,9.192655193492674925e+02,1.577326333058886121e+01,4.798151343129274551e+02,9.181054259225630858e+02,-5.739626054634527463e+00
1.927009999752044678e+02,4.793258788366007366e+02,9.159018877372895986e+02,1.546889165840127589e+00,4.799099608182407337e+02,9.152120363281372875e+02,1.570581202503410623e+01,4.807250031947589832e+02,9.148721273408535808e+02,-5.157627534902417210e+00
1.928009998798370361e+02,4.806851475113841730e+02,9.166549305510097838e+02,1.532678168915424521e+00,4.813547218398697396e+02,9.157271254045817841e+02,1.513542543893197490e+01,4.828454843120224496e+02,9.165255973322246064e+02,-3.990465292879548542e+00
1.929010000228881836e+02,4.820547134546009147e+02,9.174190475182435875e+02,1.519464412865488612e+00,4.828338072804065177e+02,9.171958885415334635e+02,1.659762508219819210e+01,4.845945750979037712e+02,9.171109943239827089e+02,-3.559824640091846959e+00
1.930009999275207520e+02,4.834242796009395988e+02,9.181720910334092878e+02,1.506251869833079127e+00,4.842839633181257000e+02,9.180197252018340350e+02,1.624791538112242506e+01,4.857984310343427410e+02,9.186571093184836627e+02,-2.987779504131481190e+00
1.931009998321533203e+02,4.848041429356891854e+02,9.189362085589259550e+02,1.493036564915882991e+00,4.855826857098820710e+02,9.191296139479870817e+02,1.682312272328294966e+01,4.870085215577366853e+02,9.192361502246255895e+02,-2.999226825056894086e+00
1.932009999752044678e+02,4.861840066608889401e+02,9.197003272185299920e+02,1.486820864742696813e+00,4.867610461860802502e+02,9.203115796103509183e+02,1.684467633982541201e+01,4.882009686380532116e+02,9.211362090959580655e+02,-2.435990011492947360e+00
1.933009998798370361e+02,4.875638686439968978e+02,9.204644429543017168e+02,1.459604772813236195e+00,4.882790110941917874e+02,9.209728168941691138e+02,1.732381959816228800e+01,4.895567363139183499e+02,9.210089549258008219e+02,-3.242754498517399497e+00
1.934010000228881836e+02,4.889437308626568210e+02,9.212285595335401922e+02,1.437388292986042870e+00,4.892602724308902680e+02,9.222457085394503338e+02,1.775459414741106912e+01,4.898783914322788178e+02,9.222616311882825357e+02,-2.842830359730044165e+00
1.935009999275207520e+02,4.903338915277344086e+02,9.219926783002454158e+02,1.427170630341436208e+00,4.906996469102016363e+02,9.230052615917796857e+02,1.806679111330237220e+01,4.913828042349925909e+02,9.238744967497462994e+02,-1.669191781595088742e+00
1.936009998321533203e+02,4.917343504134316845e+02,9.227567988249058999e+02,1.425951779106810591e+00,4.920741085835566082e+02,9.231092554835092869e+02,1.666485190242366343e+01,4.933559173174967327e+02,9.240978502539408055e+02,-1.760683299602703755e+00
1.937009999752044678e+02,4.931348087000123996e+02,9.235209186049788741e+02,1.418732529613123461e+00,4.936036067756089096e+02,9.240017661104219542e+02,1.714289437292842422e+01,4.956391509326371079e+02,9.245534473905580626e+02,-1.432698621761517188e+00
1.938009998798370361e+02,4.945352669990185177e+02,9.242850388008407663e+02,1.413512880773282632e+00,4.954522802162788366e+02,9.277835951551838889e+02,2.531177227738743341e+01,4.982960402298591589e+02,9.275419682219668402e+02,6.512486388715558405e+00
1.939010000228881836e+02,4.959357244138396936e+02,9.250602319629731483e+02,1.403291219131688194e+00,4.965349760254477474e+02,9.249138986379537073e+02,1.529960232992823421e+01,4.981763473948096248e+02,9.241158450157079187e+02,-4.168883502286121256e+00
1.940009999275207520e+02,4.973464804091752285e+02,9.258243533252374391e+02,1.402069963451651802e+00,4.979489399097726618e+02,9.258230522603688541e+02,1.590946395031971861e+01,4.984554024837777888e+02,9.259508209259209934e+02,-3.690708092526961082e+00
1.941009998321533203e+02,4.987675333854739392e+02,9.265884741245375835e+02,1.393847502193693799e+00,4.993017394023358975e+02,9.268503776229659934e+02,1.630294357977737718e+01,5.004519147353589688e+02,9.269343085251490493e+02,-2.934686310664517350e+00
1.942009999752044678e+02,5.001885862960838267e+02,9.273525951993735816e+02,1.386624635434543507e+00,5.010699451027583109e+02,9.316429366628162825e+02,2.708521792422277485e+01,5.021000440178584086e+02,9.318452071408264601e+02,7.551123113736935011e+00
1.943009998798370361e+02,5.016096389864386538e+02,9.281167162581358525e+02,1.378401357036523223e+00,5.027887972255140312e+02,9.324280405992593614e+02,2.783336180491590994e+01,5.049267121215253837e+02,9.318364245647516100e+02,8.491144359542374787e+00
1.944010000228881836e+02,5.030409895909823490e+02,9.288808385111842654e+02,1.375176858428289961e+00,5.042349315307063762e+02,9.332899905888368721e+02,2.799091207705896522e+01,5.066946330687923137e+02,9.337675243465234871e+02,9.229547140230351943e+00
1.945009999275207520e+02,5.044620418709542378e+02,9.296560338365876532e+02,1.369951140599994233e+00,5.021762427700410854e+02,9.284228732604079823e+02,7.718090942506592000e+00,5.054516956222902309e+02,9.276837674993568044e+02,-1.187990767657299784e+01
1.946009998321533203e+02,5.058933919069781950e+02,9.304312300685560331e+02,1.367724191873833206e+00,5.033052638985544149e+02,9.291819753593562154e+02,6.477733426664997296e+00,5.057156959988504354e+02,9.296549056715128927e+02,-1.149922294082767849e+01
1.947009999752044678e+02,5.073247414822179735e+02,9.312064258468074058e+02,1.361496829584723400e+00,5.048796682877580793e+02,9.295607124566740822e+02,5.754558282402342684e+00,5.073878181500475080e+02,9.302404117583937477e+02,-1.261473779151123153e+01
1.948009998798370361e+02,5.087560907509379717e+02,9.319816214614187402e+02,1.353269051363383824e+00,5.062927951138832441e+02,9.301713611708216831e+02,5.144732157502573955e+00,5.087401637357094160e+02,9.305574332700305149e+02,-1.357272656747301198e+01
1.949010000228881836e+02,5.102080358057290823e+02,9.327457447588707282e+02,1.348040836523978214e+00,5.079180954584693382e+02,9.309767871855926842e+02,6.004138960936700187e+00,5.099325829634284446e+02,9.317814653276634544e+02,-1.203129862298663966e+01
1.950009999275207520e+02,5.116496823635913529e+02,9.335209408306682235e+02,1.338811397193751418e+00,5.096272162899138607e+02,9.315718053357715007e+02,6.309436168651814114e+00,5.119407333835723080e+02,9.325308524148578044e+02,-1.173195615770316635e+01
1.951009998321533203e+02,5.131016263114165668e+02,9.343072113875743980e+02,1.332579077207924456e+00,5.109638200588167933e+02,9.325409224968320814e+02,6.534656907547287119e+00,5.134376755542696174e+02,9.324611845802432981e+02,-1.180943736888093554e+01
1.952009999752044678e+02,5.145329745066594569e+02,9.350824066466524300e+02,1.318349625828716398e+00,5.124066567551691378e+02,9.331832308019432958e+02,6.029009028670088810e+00,5.150934023987848605e+02,9.330148517186675008e+02,-1.304360850215266510e+01
1.953009998798370361e+02,5.159849177143972838e+02,9.358576024278168006e+02,1.302118089730413431e+00,5.137052069403201813e+02,9.339111651206056877e+02,5.428387407891420935e+00,5.161675000883609528e+02,9.339328132630924983e+02,-1.288286041773113766e+01
1.954010000228881836e+02,5.174368615346068054e+02,9.366438739766978188e+02,1.299884495966523446e+00,5.150553649050418699e+02,9.348495795615125417e+02,5.496866319791820388e+00,5.171383171660129392e+02,9.343744872696805714e+02,-1.349142637429997649e+01
1.955009999275207520e+02,5.188888050439562676e+02,9.374301453669161219e+02,1.295650472961369815e+00,5.168578749801365575e+02,9.356771066151529794e+02,6.836420385771475594e+00,5.191092861797062596e+02,9.361003456972509866e+02,-1.179880681759766503e+01
1.956009998321533203e+02,5.203510465991720366e+02,9.382053439650551354e+02,1.293416821061555311e+00,5.179824825536722983e+02,9.367201810768971200e+02,6.277937769118011602e+00,5.204371439229960288e+02,9.373115564278492684e+02,-1.272575581150942980e+01
1.957009999752044678e+02,5.218132855441940592e+02,9.390026867308724832e+02,1.270179461034672386e+00,5.194628075102399407e+02,9.375834544695348995e+02,6.522575313663253382e+00,5.221504088381360589e+02,9.375776853168749767e+02,-1.330910212316535990e+01
1.958009998798370361e+02,5.232652282719155892e+02,9.397889579362597487e+02,1.261944148980433056e+00,5.210870939817018552e+02,9.381276728796506177e+02,6.360029185432495069e+00,5.235846826161928220e+02,9.374728839683079968e+02,-1.293810466466516118e+01
1.959010000228881836e+02,5.247171722115739385e+02,9.405641574843140233e+02,1.265710054347664482e+00,5.224633012058982331e+02,9.392702217545887606e+02,6.954882260561362273e+00,5.247115099671134431e+02,9.385141397562405245e+02,-1.363492715716324710e+01
1.960009999275207520e+02,5.261691158775716985e+02,9.413504311862666327e+02,1.272473886991349445e+00,5.238745510469359488e+02,9.403559247012524338e+02,7.374128750400871013e+00,5.259107489477080435e+02,9.390807938332943650e+02,-1.364586503164258602e+01
1.961009998321533203e+02,5.276313562317747028e+02,9.421367038914713703e+02,1.269236445284889214e+00,5.350241546237853072e+02,9.435071197753929937e+02,3.288851072505889306e+01,5.316888801658537886e+02,9.396811844116234624e+02,8.649302980460504386e+00
1.962009999752044678e+02,5.291141900892006333e+02,9.429229744656379353e+02,1.245996857348757203e+00,5.343419095071753873e+02,9.446123549864892084e+02,3.026653577604758993e+01,5.311390682252845181e+02,9.436474782155160028e+02,4.709453838257672942e+00
1.963009998798370361e+02,5.305661312337501840e+02,9.437092448632488413e+02,1.227759401188507127e+00,5.375222513142733760e+02,9.451270874090156440e+02,3.618343937360225482e+01,5.331314227048068233e+02,9.486490436143836860e+02,4.775010704626424740e+00
1.964010000228881836e+02,5.320386700343570965e+02,9.444955205635869788e+02,1.239519799369190878e+00,5.367350779160276488e+02,9.462105548042671899e+02,2.367985320628599766e+01,5.343230076416746215e+02,9.400667755264656762e+02,-8.558046764044320298e-01
1.965009999275207520e+02,5.334597222919419437e+02,9.452928722297326658e+02,1.278282413316219390e+00,5.351807379523313557e+02,9.470553045718972953e+02,3.419230373216572616e+01,5.305655207434690510e+02,9.488963978736703666e+02,4.639317825564774012e+00
1.966009998321533203e+02,5.348601761991026251e+02,9.460459211442732794e+02,1.264052943211993352e+00,5.358319731628627096e+02,9.434685687064206832e+02,2.217223406240123040e+01,5.317007194435328756e+02,9.407403084277189009e+02,-5.969532366546218327e+00
1.967009999752044678e+02,5.362400338890281546e+02,9.468211166077845746e+02,1.249821501064218410e+00,5.371287561718543202e+02,9.443359224668151910e+02,2.250988687837804036e+01,5.355508483711798817e+02,9.410421564450866754e+02,-3.791737181299083659e+00
1.968009998798370361e+02,5.376095939870322127e+02,9.476073864499139745e+02,1.242588881222900454e+00,5.385779946613637321e+02,9.443286763205968555e+02,2.325046676816555191e+01,5.365185178089467399e+02,9.413339344039403613e+02,-3.886667903045690764e+00
1.969010000228881836e+02,5.389173695763047363e+02,9.483272115008235232e+02,1.226371019165583220e+00,5.404755248709186617e+02,9.510849535635467191e+02,2.398859831045859892e+01,5.378858546896442476e+02,9.484480588606353422e+02,-3.526277816784443075e+00
1.970009999275207520e+02,5.403178238608383026e+02,9.490581140585252342e+02,1.214143302884167497e+00,5.442833532687581055e+02,9.478502911114278504e+02,2.980947485685294396e+01,5.387835435267842286e+02,9.460346097731176087e+02,-1.777633755207602917e+00
1.971009998321533203e+02,5.417388726240471897e+02,9.498111647492802376e+02,1.202910133073373800e+00,5.459581690158673837e+02,9.488459089915794493e+02,2.931502033212592551e+01,5.412719049777814462e+02,9.466784480731529356e+02,-1.614638796063161408e+00
1.972009999752044678e+02,5.431908134214028223e+02,9.505863637896895852e+02,1.191670607696153183e+00,5.468930948309860014e+02,9.486562177672634562e+02,3.006166441524345601e+01,5.439457288317641996e+02,9.460313195719967325e+02,4.306618102820607419e-01
1.973009998798370361e+02,5.446324547848926159e+02,9.513837082418031059e+02,1.170428216273251110e+00,5.478319550496815964e+02,9.488205992815950367e+02,3.200218902348848360e+01,5.439015449029683396e+02,9.470687180397966358e+02,1.087363584035358599e+00
1.974010000228881836e+02,5.461770721979968357e+02,9.521699816830461032e+02,1.141178246949891673e+00,5.510290284468171649e+02,9.469558769876717861e+02,2.806969068141648904e+01,5.465988731695649676e+02,9.454329507763146694e+02,-2.327563189547561251e+00
1.975009999275207520e+02,5.476393123300947536e+02,9.528455169675235084e+02,1.113951509320372679e+00,5.496451554519429692e+02,9.569134054370133526e+02,2.827487348731295924e+01,5.460578136665120610e+02,9.552382478900162823e+02,-2.403587229888273669e+00
1.976009998321533203e+02,5.491324471840512160e+02,9.534767598042985810e+02,1.090728361090498311e+00,5.495714969696537082e+02,9.501345235883482019e+02,1.751789409701183331e+01,5.443685059608951633e+02,9.502458135738261262e+02,-1.295423894341632831e+01
1.977009999752044678e+02,5.506461748525712210e+02,9.541522964355094700e+02,1.058496362820903869e+00,5.566071642199990492e+02,9.500259736608923049e+02,2.308865078887953359e+01,5.546936388770577651e+02,9.480003319811285110e+02,-6.652337406062940772e+00
1.978009998798370361e+02,5.522113887770655083e+02,9.548721288685427453e+02,1.023252812134160195e+00,5.547873483126085148e+02,9.567694315066058834e+02,2.990931703909063799e+01,5.484641905252855167e+02,9.557146739115436276e+02,-1.724600054186339548e+00
1.979010000228881836e+02,5.537663022539395570e+02,9.556584020463644720e+02,9.849996832429610549e-01,5.621947012893705278e+02,9.571148208354289864e+02,3.577425632826196988e+01,5.594870980731992631e+02,9.545416468356426094e+02,6.663412848628638585e+00
1.980009999275207520e+02,5.553006225939432170e+02,9.563893073916042340e+02,9.507562152141986189e-01,5.636763862418015378e+02,9.577920236937729896e+02,3.468675372563558312e+01,5.606225436972458738e+02,9.547870908133713783e+02,5.589307432996804437e+00
1.981009998321533203e+02,5.568040480558781837e+02,9.571866542411599994e+02,9.235049680004294714e-01,5.587576681527223172e+02,9.575475757029988699e+02,2.303571266333841550e+01,5.542104483994569364e+02,9.564563171771504813e+02,-7.386069711043603547e+00
1.982009999752044678e+02,5.583177766387404972e+02,9.578954172777692975e+02,9.242657400021130343e-01,5.618236555671046517e+02,9.593814850221599499e+02,2.749624037482215044e+01,5.560562796210597298e+02,9.592895652125801007e+02,-4.265990975122917916e+00
1.983009998798370361e+02,5.598109055756560792e+02,9.587038407814624179e+02,9.180128222486700906e-01,5.668614919629532096e+02,9.556597831439082711e+02,3.557744124649366313e+01,5.642027404752212760e+02,9.535997502993648141e+02,7.381079943164195356e+00
1.984010000228881836e+02,5.611392689190075771e+02,9.595011788427690362e+02,8.717756168649657411e-01,5.624414842284932092e+02,9.605944763857212365e+02,2.212165991978628199e+01,5.535492885268940881e+02,9.642964698511448205e+02,-2.602783425135629614e+01
1.985009999275207520e+02,5.625603095939504783e+02,9.602763696009118348e+02,8.015332184670569404e-01,5.723509710005839679e+02,9.617238169182739966e+02,3.177171447590023945e+01,5.649331500701030109e+02,9.627610072363816016e+02,-4.208673688620024222e+00
1.986009998321533203e+02,5.639607605302040838e+02,9.610958665708006947e+02,8.142855188806947808e-01,5.673859327761930444e+02,9.609179653705339206e+02,2.233883736637142192e+01,5.608053258387845972e+02,9.598314742625932467e+02,-8.804880399436683547e+00
1.987009999752044678e+02,5.654024029926069943e+02,9.618489214879238034e+02,8.120438287224942542e-01,5.689529466247624896e+02,9.608649267262064768e+02,2.335162469755789516e+01,5.643800801849431537e+02,9.570790349548899485e+02,-7.317538291104824566e+00
