time_s,gnss_2d,gnss_3d,pinn_2d,pinn_3d,vel_err,pred_sigma_3d
3.660009999275207520e+02,1.101226259603226865e+01,2.166978661947513629e+01,7.906940110443176017e+00,1.085454556702210560e+01,1.965312252247164437e+01,3.541487121582031250e+01
3.661009998321533203e+02,1.146345219778825353e+01,1.511395539685313238e+01,1.251294907177770988e+01,2.154045208648327403e+01,1.964466746749037540e+01,3.527713775634765625e+01
3.662009999752044678e+02,1.287852623997934565e+01,1.495719787256335387e+01,1.365983886754134957e+01,2.326384858860237514e+01,1.958746858643437960e+01,3.552268981933593750e+01
3.663009998798370361e+02,1.009600847497543619e+01,1.688901513933306830e+01,1.020524610437433211e+01,1.696184032645633977e+01,1.958538417798335018e+01,3.505195617675781250e+01
3.664010000228881836e+02,1.160449647690654196e+01,1.799214855930154044e+01,1.048387958783352403e+01,1.591600787980925169e+01,1.952598255960969453e+01,3.557673645019531250e+01
3.665009999275207520e+02,9.115962431414910583e+00,2.309999252099728650e+01,7.790836933293530997e+00,7.901389762175345943e+00,1.957196689533826373e+01,3.593732452392578125e+01
3.666009998321533203e+02,8.860318052795733479e+00,2.384724536179071919e+01,1.016299142322227489e+01,1.080004243240518669e+01,1.955968995275057054e+01,3.529950714111328125e+01
3.667009999752044678e+02,8.549939737303230203e+00,2.318624996387900339e+01,1.006856634748775292e+01,1.099626578141119815e+01,1.949033780878557209e+01,3.518090820312500000e+01
3.668009998798370361e+02,5.083796548619476496e+00,2.671634214736020141e+01,4.814914018347102420e+00,4.856398989190623183e+00,1.955701662830821164e+01,3.545132827758789062e+01
3.669010000228881836e+02,5.051743024527476145e+00,2.808230589679087430e+01,5.663155275801917909e+00,5.877424293206389372e+00,1.948526817313218729e+01,3.518467712402343750e+01
3.670009999275207520e+02,5.110082390252244977e+00,2.762292358330714848e+01,5.530615466392212021e+00,5.589684354237456354e+00,1.948213213952179146e+01,3.511865997314453125e+01
3.671009998321533203e+02,5.344408657041263666e+00,3.727684934533646555e+01,2.444364715709514968e+00,8.014293043413239559e+00,1.947214546639000332e+01,3.470117568969726562e+01
3.672009999752044678e+02,5.744221113162948811e+00,3.510695163303592636e+01,2.574922468714218926e+00,9.968771734605359924e+00,1.948966919255196828e+01,3.603548431396484375e+01
3.673009998798370361e+02,5.333898078037274004e+00,3.611810270366714803e+01,1.832534063171276095e+00,1.082133797120294005e+01,1.951366794635798030e+01,3.587807464599609375e+01
3.674010000228881836e+02,6.288062063153648573e+00,3.621794530486291563e+01,2.697102623225744900e+00,1.092591095330860185e+01,1.952405545975345547e+01,3.597341156005859375e+01
3.675009999275207520e+02,4.922066751607796498e+00,1.495154084043830878e+01,4.016956613440978430e+00,1.138813870076891455e+01,1.949184528467283073e+01,3.615609359741210938e+01
3.676009998321533203e+02,4.969703062162469820e+00,1.646828105875032833e+01,4.281749886537618899e+00,1.026139670869161868e+01,1.951576486213827266e+01,3.598765945434570312e+01
3.677009999752044678e+02,8.323362783061769576e+00,1.751624574163025017e+01,7.987702327855696005e+00,1.294369480661053196e+01,1.950148891119802030e+01,3.592762756347656250e+01
3.678009998798370361e+02,8.352564171470570287e+00,1.650023745453317758e+01,6.798053150338803086e+00,1.266708781376216031e+01,1.952478798657135783e+01,3.602041244506835938e+01
3.679010000228881836e+02,8.719832376635244131e+00,1.742123701318709195e+01,7.791024220564530367e+00,1.243917186911099471e+01,1.955071983053061402e+01,3.605459594726562500e+01
3.680009999275207520e+02,8.323871694253433873e+00,1.794828425334819144e+01,6.780992130962773423e+00,1.088626986563730092e+01,1.957560027212201348e+01,3.609339904785156250e+01
3.681009998321533203e+02,7.102834084701849626e+00,1.523076685587501089e+01,5.516083947532685272e+00,1.295996162245094752e+01,1.958425747793348393e+01,3.602102661132812500e+01
3.682009999752044678e+02,7.365028924053577342e+00,1.552201990270729759e+01,5.576184565447044328e+00,1.277955283560145006e+01,1.958501195353408875e+01,3.606203842163085938e+01
3.683009998798370361e+02,7.165440889285212833e+00,1.415204651741845510e+01,4.855677337277949590e+00,1.346497276907100371e+01,1.957876443796375554e+01,3.606099319458007812e+01
3.684010000228881836e+02,7.537771695379239745e+00,1.307875802016140554e+01,5.775830623725638269e+00,1.563083509107319458e+01,1.956950155585440854e+01,3.601908111572265625e+01
3.685009999275207520e+02,7.265646746900786823e+00,1.296998546327149526e+01,5.877283018330759390e+00,1.550799747411531015e+01,1.964740936254846559e+01,3.615529632568359375e+01
3.686009998321533203e+02,7.630974183695529156e+00,1.494168513000725262e+01,6.253621375174089891e+00,1.375595991070460222e+01,1.961880988847358154e+01,3.609623718261718750e+01
3.687009999752044678e+02,7.479655499353479620e+00,1.650939863909719563e+01,5.578311447860290428e+00,1.176109889163272726e+01,1.963526547410829437e+01,3.604138183593750000e+01
3.688009998798370361e+02,6.540721879989956022e+00,1.334727195683325718e+01,5.275447732989099414e+00,1.423713433307802845e+01,1.964684182839220838e+01,3.623120117187500000e+01
3.689010000228881836e+02,6.386945191838830027e+00,1.533178047720742931e+01,5.252845473639843554e+00,1.244889752527994098e+01,1.963905118533255489e+01,3.616995620727539062e+01
3.690009999275207520e+02,6.105663314466993619e+00,2.355282461796427640e+01,7.963819062458381559e+00,9.068889052081981816e+00,1.966486330729950538e+01,3.449709320068359375e+01
3.691009998321533203e+02,5.859416003721654498e+00,2.421123706663155062e+01,8.291381742583423531e+00,8.784325421106348841e+00,1.964600017704798063e+01,3.481994628906250000e+01
3.692009999752044678e+02,3.880281462583778929e+00,2.407741940558611660e+01,6.025243985093652554e+00,6.453415111009686456e+00,1.967712212734084787e+01,3.490445327758789062e+01
3.693009998798370361e+02,5.394791363018352826e+00,2.432237722085902121e+01,8.439564189878778322e+00,8.765405091242165270e+00,1.973625421245057154e+01,3.514361190795898438e+01
3.694010000228881836e+02,4.446727149064873430e+00,2.425228295820194191e+01,7.322758274790736266e+00,7.612353838474031242e+00,1.965613729009690402e+01,3.519717407226562500e+01
3.695009999275207520e+02,3.970200659733656323e+00,2.209971491296051838e+01,6.795086859392306167e+00,8.117166416483341251e+00,1.966534631856356441e+01,3.508307266235351562e+01
3.696009998321533203e+02,3.573857464331560596e+00,2.212866589116055493e+01,5.929906997739374575e+00,7.303969423801002669e+00,1.969969411329556408e+01,3.530653381347656250e+01
3.697009999752044678e+02,2.634175032589344045e+00,2.200324105487968041e+01,5.182744359507369225e+00,6.642712757329976903e+00,1.974443577447371112e+01,3.526871871948242188e+01
3.698009998798370361e+02,2.833398480795891849e+00,2.307062441727632063e+01,4.842140874901954106e+00,5.798640383404032761e+00,1.973200221562043311e+01,3.531256103515625000e+01
3.699010000228881836e+02,3.172603434750861595e+00,2.305154658408039836e+01,5.453691432347326895e+00,6.280420779507115192e+00,1.965921566749362270e+01,3.530838394165039062e+01
3.700009999275207520e+02,2.697159979280253861e+00,2.375195420770210220e+01,5.530299504146456435e+00,6.021535200301772583e+00,1.968343082955898282e+01,3.520310974121093750e+01
3.701009998321533203e+02,2.796714854558969066e+00,2.412598911023410508e+01,5.383570415676227405e+00,5.771732019923927481e+00,1.972146355103589599e+01,3.522540664672851562e+01
3.702009999752044678e+02,2.747753562284444673e+00,2.510177722790014698e+01,4.916309672189549396e+00,5.050137272732976079e+00,1.974379144511618378e+01,3.512428665161132812e+01
3.703009998798370361e+02,2.966529810356425934e+00,2.474263647556729495e+01,4.824229488410208155e+00,4.995958842283989121e+00,1.972423058052924461e+01,3.533590316772460938e+01
3.704010000228881836e+02,2.805573964856574509e+00,2.425595039898744787e+01,5.056891507595601354e+00,5.383174935351395796e+00,1.973904263810212356e+01,3.525531005859375000e+01
3.705009999275207520e+02,2.845224459945376871e+00,2.401138859313027751e+01,4.936092796591654341e+00,5.381223593208409817e+00,1.972342159526557737e+01,3.526232910156250000e+01
3.706009998321533203e+02,2.887548009253381842e+00,2.402670326792443944e+01,4.708659178909307741e+00,5.190865098301472358e+00,1.975729282948965349e+01,3.520704650878906250e+01
3.707009999752044678e+02,2.916484311946109464e+00,2.423263790840314869e+01,4.820474972444548811e+00,5.198731256405443979e+00,1.969159866462076636e+01,3.524563217163085938e+01
3.708009998798370361e+02,2.892064471143663607e+00,2.412644955784133316e+01,4.733335169026976708e+00,5.165288531665027882e+00,1.971914933641852130e+01,3.525591659545898438e+01
3.709010000228881836e+02,3.125637028141343698e+00,2.466572402995183211e+01,4.011541766501816042e+00,4.315344948750139409e+00,1.972197509442953134e+01,3.539514160156250000e+01
3.710009999275207520e+02,3.101926208600251478e+00,2.583211605567908720e+01,4.388989040153981946e+00,4.407995487911235521e+00,1.969384899976298797e+01,3.527093505859375000e+01
3.711009998321533203e+02,3.284743877431727466e+00,2.605427379711267122e+01,4.292987699721115824e+00,4.297058284653497040e+00,1.971029760716147550e+01,3.538950729370117188e+01
3.712009999752044678e+02,3.517744912581855843e+00,2.569340228042413443e+01,4.795826991344074308e+00,4.836096535546857922e+00,1.968867271771162919e+01,3.523820495605468750e+01
3.713009998798370361e+02,3.375836395017278502e+00,2.589241951314826551e+01,4.588887849897145266e+00,4.607820447933510088e+00,1.966297638062228259e+01,3.522126388549804688e+01
3.714010000228881836e+02,3.192037972479176311e+00,2.579824717625269059e+01,4.369269173699259490e+00,4.384726818231952983e+00,1.965323635954248971e+01,3.537384414672851562e+01
3.715009999275207520e+02,3.307653042598069693e+00,2.615589275480175502e+01,4.698875507194410162e+00,4.709158340833370815e+00,1.965284734319279991e+01,3.514156341552734375e+01
3.716009998321533203e+02,3.067819866444081445e+00,2.636280458575792096e+01,4.560608360595646005e+00,4.563834917983234263e+00,1.966600213053090940e+01,3.529365921020507812e+01
3.717009999752044678e+02,2.927998525085032444e+00,2.526505137275730917e+01,4.240443652947882391e+00,4.341194941480511105e+00,1.964285838565531250e+01,3.531435775756835938e+01
3.718009998798370361e+02,2.750720482569911418e+00,2.534497237171056128e+01,4.382649482508537808e+00,4.461584219085796832e+00,1.964402542495930248e+01,3.528984451293945312e+01
3.719010000228881836e+02,3.105998995398870477e+00,2.617259453101391031e+01,4.334406353061439177e+00,4.335936269291494227e+00,1.955551081174286310e+01,3.526453781127929688e+01
3.720009999275207520e+02,3.238287891436075761e+00,2.668449534215724483e+01,4.088070593856280688e+00,4.103813790293120434e+00,1.963756418500869927e+01,3.522343826293945312e+01
3.721009998321533203e+02,3.269546952205267587e+00,2.698568555715696249e+01,4.129677676902282712e+00,4.197691586347344739e+00,1.962927482552478153e+01,3.525291442871093750e+01
3.722009999752044678e+02,3.172731633489843883e+00,2.678737665685981995e+01,3.921836344545392539e+00,3.953338368217012011e+00,1.959254801544135915e+01,3.522382354736328125e+01
3.723009998798370361e+02,3.090907575620127190e+00,2.658267026415362011e+01,3.732692005110293199e+00,3.749621502657250360e+00,1.957203718658882252e+01,3.524159622192382812e+01
3.724010000228881836e+02,2.926043495327466992e+00,2.635569408369189759e+01,4.152753435957762917e+00,4.155669557313502516e+00,1.957568619440215230e+01,3.529161834716796875e+01
3.725009999275207520e+02,2.952890522541706364e+00,2.650995675464845647e+01,4.025534655457841282e+00,4.031621766438338916e+00,1.958741790680581829e+01,3.527866363525390625e+01
3.726009998321533203e+02,3.011684812831826985e+00,2.662031360182087170e+01,4.245885516825262940e+00,4.262954051861875371e+00,1.962167571113000974e+01,3.522801971435546875e+01
3.727009999752044678e+02,2.803559700944190602e+00,2.598014517456401862e+01,4.201014879762080767e+00,4.201075009389589887e+00,1.959579047700772492e+01,3.541384124755859375e+01
3.728009998798370361e+02,2.725778796302965379e+00,2.599604949561765466e+01,4.017790330253171227e+00,4.020184088082111806e+00,1.960345872129777689e+01,3.527562713623046875e+01
3.729010000228881836e+02,2.926557016713348780e+00,2.637498773804896501e+01,4.112044566322524020e+00,4.116964371938830247e+00,1.960378732272751279e+01,3.529615783691406250e+01
3.730009999275207520e+02,3.026758078738962077e+00,2.634355979175323981e+01,4.070728687439665983e+00,4.073437638298381458e+00,1.958516258021995426e+01,3.514626312255859375e+01
3.731009998321533203e+02,3.080714791334968172e+00,2.642386486013663216e+01,4.023060891844802534e+00,4.045533131355339762e+00,1.959356910820622488e+01,3.542139816284179688e+01
3.732009999752044678e+02,2.968149723525691730e+00,2.604532983377366051e+01,4.025855650093161486e+00,4.025860563591299623e+00,1.958045010375240480e+01,3.537988662719726562e+01
3.733009998798370361e+02,2.844697001791705926e+00,2.562060940699022282e+01,4.207679128456088158e+00,4.233833060260639769e+00,1.963345819095530942e+01,3.532558822631835938e+01
3.734010000228881836e+02,2.877687128200989708e+00,2.570847177677694617e+01,4.196244795982139841e+00,4.210501513310124011e+00,1.958908568457331256e+01,3.534943008422851562e+01
3.735009999275207520e+02,2.815552635943260551e+00,2.549671988002741330e+01,4.028713223320762538e+00,4.054871860584711385e+00,1.958358411245411546e+01,3.542098236083984375e+01
3.736009998321533203e+02,2.902847462214161123e+00,2.583866368092102661e+01,4.407817820862907965e+00,4.415732126079109143e+00,1.961250513219809477e+01,3.527556991577148438e+01
3.737009999752044678e+02,2.961155739976550461e+00,2.601362323064146764e+01,4.316880827245988428e+00,4.317249890646463584e+00,1.962212886686379676e+01,3.532439041137695312e+01
3.738009998798370361e+02,2.992422720689170035e+00,2.611890652870546958e+01,4.045477451353320930e+00,4.048131832684444653e+00,1.962321812193481207e+01,3.531001281738281250e+01
3.739010000228881836e+02,3.053472248536456490e+00,2.628239110104653875e+01,4.073575680734180970e+00,4.073597243422364400e+00,1.957596624000862562e+01,3.528962707519531250e+01
3.740009999275207520e+02,3.071905597625935957e+00,2.633331875885022910e+01,3.936039535139550960e+00,3.941685831252613958e+00,1.955704337107432167e+01,3.527623748779296875e+01
3.741009998321533203e+02,3.263066543654395524e+00,2.681669990945032112e+01,4.240809328065509476e+00,4.309881983788311111e+00,1.958613259121799999e+01,3.532493591308593750e+01
3.742009999752044678e+02,3.304876251079396532e+00,2.694294984726785458e+01,4.405154962833227827e+00,4.477036077854648966e+00,1.958423210604959763e+01,3.529095840454101562e+01
3.743009998798370361e+02,3.259725111458526392e+00,2.684875440975421768e+01,3.922452381640998187e+00,3.982233269977943912e+00,1.961658935127774583e+01,3.528366470336914062e+01
3.744010000228881836e+02,3.222856393215177473e+00,2.675245481892900301e+01,4.147923298292607086e+00,4.207848072540619100e+00,1.956812347414329523e+01,3.536473464965820312e+01
3.745009999275207520e+02,3.328411385797593880e+00,2.696696379005284427e+01,4.051710090145632215e+00,4.123599975875997359e+00,1.961005830109374060e+01,3.527713775634765625e+01
3.746009998321533203e+02,3.442964665973001548e+00,2.725967414579000447e+01,4.059135966467215972e+00,4.171003009696734765e+00,1.955031891695734814e+01,3.531400299072265625e+01
3.747009999752044678e+02,3.437048932692700731e+00,2.718775896332171982e+01,4.066566908829975624e+00,4.131650447493400158e+00,1.950660813927275328e+01,3.516244506835937500e+01
3.748009998798370361e+02,3.338550749226568026e+00,2.695047246396818963e+01,4.177801068070891688e+00,4.284731161735105154e+00,1.955728317955465911e+01,3.542089843750000000e+01
3.749010000228881836e+02,3.321238775701808255e+00,2.687045734640118866e+01,4.181516798239430344e+00,4.234236122233175692e+00,1.953933932717013278e+01,3.527425384521484375e+01
3.750009999275207520e+02,3.249892013479430908e+00,2.676401883670015636e+01,4.151210311446916101e+00,4.198144633069428089e+00,1.951700927897331539e+01,3.531995010375976562e+01
3.751009998321533203e+02,3.110380361409292416e+00,2.641616988582338266e+01,4.155643217073069273e+00,4.183820110353266841e+00,1.952802359603349558e+01,3.544025421142578125e+01
