time_s,gnss_2d,gnss_3d,fusion_2d,fusion_3d
6.412009999752044678e+02,3.179972625764346805e+00,1.567861991071270644e+01,5.986590308036764618e+00,1.500433425217104499e+01
6.413009998798370361e+02,4.320186127586375768e+00,1.594348497014592425e+01,2.331108769172475448e+00,8.926398595043147921e+00
6.414010000228881836e+02,3.188810653276842100e+00,1.552624330504253081e+01,5.268474271050601843e+00,1.197632324788620828e+01
6.415009999275207520e+02,3.192167650550991276e+00,1.563595768721761559e+01,5.914036179675641769e+00,1.498003781826737679e+01
6.416009998321533203e+02,3.204588297331254498e+00,1.557575755907482140e+01,5.907793206963090960e+00,1.472866257913387678e+01
6.417009999752044678e+02,3.242165586475274086e+00,1.544366271996131701e+01,5.732161206128266961e+00,1.402581245098954810e+01
6.418009998798370361e+02,3.245022124077900916e+00,1.538856075073422325e+01,5.855324432649755551e+00,1.438027886567242142e+01
6.419010000228881836e+02,3.236178807215242426e+00,1.541944278610034047e+01,5.606806146095985710e+00,1.372075085769646918e+01
6.420009999275207520e+02,3.228075787885687387e+00,1.547973837249270979e+01,5.922869394446352409e+00,1.429601281909101651e+01
6.421009998321533203e+02,3.228918445325142272e+00,1.544495015003293936e+01,5.712150556283703828e+00,1.422126831712756712e+01
6.422009999752044678e+02,3.255853795123443195e+00,1.545102377244079861e+01,5.801822437503608043e+00,1.443473811415558927e+01
6.423009998798370361e+02,3.302599402817275376e+00,1.546694386016425860e+01,5.676075789138790739e+00,1.445684623374963529e+01
6.424010000228881836e+02,3.298272755909993137e+00,1.553422885423477595e+01,5.737151916958557862e+00,1.431544789441226406e+01
6.425009999275207520e+02,3.342947316972717076e+00,1.546158486166088331e+01,5.339438480613883264e+00,1.479480076925602994e+01
6.426009998321533203e+02,3.321779738994984577e+00,1.547618018767515657e+01,5.719728351478710060e+00,1.462000100581983908e+01
6.427009999752044678e+02,3.323597857434573921e+00,1.540761288348625691e+01,5.278230301837214533e+00,1.324549577436969017e+01
6.428009998798370361e+02,3.311806324026673742e+00,1.538586720743186476e+01,5.900920141551823761e+00,1.450806156661518642e+01
6.429010000228881836e+02,3.287325802077917025e+00,1.539267608910084739e+01,4.901983047237935764e+00,1.361147227380128832e+01
6.430009999275207520e+02,3.281105159841685825e+00,1.536467321878377135e+01,6.283151482392862697e+00,1.597900890340314994e+01
6.431009998321533203e+02,3.285429268634740829e+00,1.530776740226325217e+01,6.170416761769305758e+00,1.525961138565982900e+01
6.432009999752044678e+02,3.295049946443870059e+00,1.526253881797891410e+01,5.520597338224908057e+00,1.335158288514415581e+01
6.433009998798370361e+02,3.273778656990572689e+00,1.531808991773858608e+01,5.617817815061959763e+00,1.443218777665084396e+01
6.434010000228881836e+02,3.300152102492283746e+00,1.531370521774944216e+01,5.657278492471946585e+00,1.427338597272051501e+01
6.435009999275207520e+02,3.303199642118781032e+00,1.539117170406137802e+01,5.985851847985953711e+00,1.505184163660652530e+01
6.436009998321533203e+02,4.231955195605377362e+00,1.570362155108433555e+01,2.061198123767252088e+00,8.534342955974022260e+00
6.437009999752044678e+02,4.261425408400798531e+00,1.567451351861878628e+01,2.022339319342541852e+00,8.772089917860045105e+00
6.438009998798370361e+02,4.292669726109576978e+00,1.568415153023586761e+01,1.836259932994195099e+00,8.398915868269744678e+00
6.439010000228881836e+02,4.260169616383329583e+00,1.565562542360954090e+01,1.941786944193163000e+00,8.689664114793941962e+00
6.440009999275207520e+02,4.252424941323290852e+00,1.564767579177542345e+01,1.928572084242689444e+00,8.916204643554721088e+00
6.441009998321533203e+02,3.349959814586316753e+00,1.536348421941836939e+01,5.214221986474681714e+00,1.325552367263591869e+01
6.442009999752044678e+02,3.387676801216737310e+00,1.540260553838920110e+01,5.248149050892546796e+00,1.337872904020121645e+01
6.443009998798370361e+02,3.365887011380261029e+00,1.544895075831366960e+01,6.077770702556188454e+00,1.524607454356271319e+01
6.444010000228881836e+02,3.339294275036769566e+00,1.547492675754245006e+01,5.681936107274934145e+00,1.387634019340908687e+01
6.445009999275207520e+02,3.297935471856312084e+00,1.548486720955401985e+01,5.940358589808056422e+00,1.465029461755573870e+01
6.446009998321533203e+02,3.309056500957578528e+00,1.544873665050293710e+01,5.000410574582104140e+00,1.283730009648989245e+01
6.447009999752044678e+02,3.317092273909198141e+00,1.550225889131197299e+01,6.105278388950017288e+00,1.477109822358358926e+01
6.448009998798370361e+02,3.326142163828021747e+00,1.546607150572883249e+01,6.057628434128552009e+00,1.462339953786038826e+01
6.449010000228881836e+02,3.310960004394896128e+00,1.541300762402099878e+01,5.971378754343033002e+00,1.408330951652033747e+01
6.450009999275207520e+02,3.278546941770579259e+00,1.545047232119550351e+01,6.173440885254280808e+00,1.532434255732754025e+01
6.451009998321533203e+02,3.275909634652838243e+00,1.547131856604544531e+01,5.459285319476450127e+00,1.254400161855525120e+01
6.452009999752044678e+02,3.283228768746417447e+00,1.546057259826674724e+01,6.372804474064458269e+00,1.539061547554318388e+01
6.453009998798370361e+02,3.307829245424547260e+00,1.551979459809959927e+01,4.971270786029358568e+00,1.216290418154672714e+01
6.454010000228881836e+02,3.299517858966201089e+00,1.551988584099816038e+01,5.186100069114454314e+00,1.331155078873526598e+01
6.455009999275207520e+02,3.281615449442153665e+00,1.551296036442517767e+01,4.937646549997921852e+00,1.392421910905230220e+01
6.456009998321533203e+02,3.243936008655811776e+00,1.561059821277170379e+01,5.673129059427279408e+00,1.355350894715686394e+01
6.457009999752044678e+02,3.246006470730791627e+00,1.558798328066734484e+01,5.070975481046066768e+00,1.267534634222634438e+01
6.458009998798370361e+02,3.223491827375012164e+00,1.562228380837053265e+01,5.293300415158322281e+00,1.281354490556431536e+01
6.459010000228881836e+02,3.226020331999070123e+00,1.562063542024199059e+01,6.310867814736316639e+00,1.535612651861295319e+01
6.460009999275207520e+02,7.977552099368790728e+00,3.622988275161729632e+01,7.861296526302948173e+00,8.789031298711920570e+00
6.461009998321533203e+02,7.913163950867623697e+00,3.650129205999668613e+01,8.016153389510330740e+00,9.115202129951637033e+00
6.462009999752044678e+02,7.971771639745434790e+00,3.556526118175368367e+01,8.282707619481204375e+00,9.132284986618875777e+00
6.463009998798370361e+02,8.160100530260255169e+00,3.575258919250130418e+01,8.431920962873089564e+00,8.981770652252276221e+00
6.464010000228881836e+02,8.593709181481456127e+00,3.644394549954313334e+01,8.290102786084204922e+00,9.207719343493314668e+00
6.465009999275207520e+02,8.721031800372909260e+00,3.584823057391462697e+01,9.479897751441793474e+00,9.890468533864785527e+00
6.466009998321533203e+02,8.878439391244741685e+00,3.597487575759674883e+01,8.136368966979363293e+00,8.597479622828346990e+00
6.467009999752044678e+02,9.122804368450312396e+00,3.601800089799855442e+01,1.012015667019236353e+01,1.018810177740687806e+01
6.468009998798370361e+02,3.221661097846237887e+00,1.589380789958208240e+01,5.299863653634121263e+00,1.103261496335884573e+01
6.469010000228881836e+02,3.230879534130215891e+00,1.584365456587308074e+01,5.016161595659736960e+00,1.202719526438012210e+01
6.470009999275207520e+02,3.193266314282397822e+00,1.575252539071259150e+01,5.786386444475639657e+00,1.376968112151218548e+01
6.471009998321533203e+02,3.191691340275974120e+00,1.573776092338953347e+01,5.668290515102364147e+00,1.360323277809403208e+01
6.472009999752044678e+02,3.182947022475346444e+00,1.574091863083475573e+01,5.106811273688207642e+00,1.267073781322445036e+01
6.473009998798370361e+02,3.178657782737910331e+00,1.580789219444277727e+01,5.405091094857084499e+00,1.186550197544664442e+01
6.474010000228881836e+02,3.184102677403438442e+00,1.577500584066725864e+01,5.934741598387275552e+00,1.365090875210154309e+01
6.475009999275207520e+02,3.192773233019006618e+00,1.569102621057030866e+01,4.918906499981434699e+00,1.252496563988226264e+01
6.476009998321533203e+02,3.229219514612674757e+00,1.578044095316596440e+01,5.219683124685581710e+00,1.327355750232085541e+01
6.477009999752044678e+02,3.218222956572260429e+00,1.573302639019593130e+01,6.202612194301968529e+00,1.386051518868533527e+01
6.478009998798370361e+02,3.182423552241038234e+00,1.576488379399060058e+01,5.848474557835021237e+00,1.437233072304458048e+01
6.479010000228881836e+02,3.200906596270033599e+00,1.587314275488769511e+01,4.949335858036719493e+00,1.197724759849468512e+01
6.480009999275207520e+02,3.187670427716000177e+00,1.585857547350104291e+01,5.297924728727941179e+00,1.309240913894886127e+01
6.481009998321533203e+02,3.191398928687334546e+00,1.579784532135633413e+01,5.081185555248539210e+00,1.141543311348154788e+01
6.482009999752044678e+02,3.193454848211620511e+00,1.589905297111037186e+01,5.428860859826145635e+00,1.329472012947567450e+01
6.483009998798370361e+02,3.188288253278429796e+00,1.589129737741557946e+01,5.127851206346861090e+00,1.263752360411467990e+01
6.484010000228881836e+02,3.159950150703727090e+00,1.594922753056381026e+01,5.292856102530984153e+00,1.154482273363360889e+01
6.485009999275207520e+02,3.175139904884067388e+00,1.597213687506231672e+01,5.376067899386931970e+00,1.184178272898658335e+01
6.486009998321533203e+02,3.179907201378936232e+00,1.596324261054465232e+01,5.418765628245979293e+00,1.087434569028255460e+01
6.487009999752044678e+02,3.223492698726376116e+00,1.585232240747787635e+01,5.196144852456662022e+00,1.151289584532426957e+01
6.488009998798370361e+02,3.246813429113043714e+00,1.577067929401046342e+01,5.214756107843134814e+00,1.161907909762447844e+01
6.489010000228881836e+02,3.262582386186647643e+00,1.575650894548498115e+01,5.083315099733725972e+00,1.284306315488945316e+01
6.490009999275207520e+02,3.259610901659917737e+00,1.583341175041359961e+01,4.906963466268821961e+00,1.162780594778166154e+01
6.491009998321533203e+02,3.263527141734325898e+00,1.584184719694057009e+01,4.972024933548897074e+00,1.150820561483424775e+01
6.492009999752044678e+02,3.288482577151412123e+00,1.592678973895734451e+01,4.235476003271193335e+00,1.211517731769545492e+01
6.493009998798370361e+02,3.307811831726169771e+00,1.588097335417680256e+01,4.135326940534333140e+00,1.164814025621160276e+01
6.494010000228881836e+02,2.377061209842436629e+00,3.015907461527208611e+01,2.915944054633480054e+00,4.620947639264749718e+00
6.495009999275207520e+02,2.403593719510290772e+00,2.972507169420566342e+01,3.031772730159621343e+00,4.245369636615279774e+00
6.496009998321533203e+02,2.571378579979963774e+00,2.919790522933998034e+01,3.288916435482774681e+00,4.835499748361973715e+00
6.497009999752044678e+02,2.610229186734717821e+00,2.907216125916400529e+01,3.314552741938852964e+00,4.443324794729671012e+00
6.498009998798370361e+02,2.894800543362169076e+00,2.783922883144663274e+01,2.333656259182167236e+00,2.765946481570938698e+00
6.499010000228881836e+02,2.639131533504751381e+00,2.752568585413780866e+01,3.067625300887814710e+00,3.787454278417872189e+00
6.500009999275207520e+02,2.512321954701828730e+00,2.747897162715927877e+01,3.617063871682586473e+00,4.298999216936293166e+00
6.501009998321533203e+02,2.347443326887560744e+00,2.676537676470178084e+01,3.898967145916244270e+00,4.131740237475618471e+00
6.502009999752044678e+02,2.169536916485979905e+00,2.743885832216323450e+01,4.279620857789347532e+00,4.537937383094369892e+00
6.503009998798370361e+02,2.283847831288995600e+00,2.923322884674001898e+01,3.746965304102175764e+00,5.633548205498989603e+00
6.504010000228881836e+02,2.496652171116338970e+00,2.909356137380314422e+01,3.782198337300989532e+00,5.467783360037682172e+00
6.505009999275207520e+02,2.032107636935654327e+00,2.842266764310955907e+01,3.705877888833627676e+00,4.345902604128608182e+00
6.506009998321533203e+02,2.597371541810068685e+00,2.706502777146306471e+01,3.375706978810622427e+00,3.629998079644991549e+00
6.507009999752044678e+02,3.114123034680109203e+00,2.753103082179293182e+01,3.370519632275525534e+00,3.528447543913722395e+00
6.508009998798370361e+02,3.501296792491372933e+00,2.779990230884572711e+01,2.521169065225688843e+00,2.882566495375932458e+00
6.509010000228881836e+02,3.584767619129764160e+00,2.823768711807178988e+01,2.209905852827196870e+00,2.778697947588111727e+00
6.510009999275207520e+02,3.875282162254479079e+00,2.764525848894462356e+01,2.339055054734514805e+00,2.671557670065018097e+00
6.511009998321533203e+02,4.232195332078372729e+00,2.680478196880991604e+01,1.810948171405589058e+00,2.078697316788097105e+00
6.512009999752044678e+02,4.542078928562281348e+00,2.815353399328218131e+01,1.610595900425617399e+00,2.537267098617690397e+00
6.513009998798370361e+02,4.855182754394859579e+00,2.618273002143421024e+01,1.281119467931400635e+00,1.281705735907148869e+00
6.514010000228881836e+02,4.569633450460067969e+00,2.663258557271404925e+01,1.331381162799212481e+00,1.352864123979209188e+00
6.515009999275207520e+02,4.915413211271178362e+00,2.613291479985963406e+01,8.654065042527138152e-01,8.798508314244344319e-01
6.516009998321533203e+02,4.753999720834872100e+00,2.737081714803957055e+01,1.170915072828541348e+00,2.167926228263956645e+00
6.517009999752044678e+02,4.199720771022528609e+00,2.702750245941399854e+01,1.346033756132087422e+00,2.039989041930074354e+00
6.518009998798370361e+02,1.098565828429472369e+01,4.518826539131285358e+01,7.020725068084573195e+00,7.249787567245374653e+00
6.519010000228881836e+02,1.087736829770582503e+01,4.562936934140713419e+01,7.068381807461302735e+00,7.830267299594020791e+00
6.520009999275207520e+02,1.053261640887134476e+01,4.557100586566065203e+01,6.899379138679201162e+00,8.159552556948385771e+00
6.521009998321533203e+02,9.900505754851774753e+00,4.667082823381834089e+01,5.990216769802063190e+00,7.134526167902831340e+00
6.522009999752044678e+02,9.721149657386719767e+00,4.526550145621110488e+01,5.818595129500131691e+00,6.516527975176105159e+00
6.523009998798370361e+02,1.029927602093014372e+01,4.523308005168254198e+01,4.826862057641500670e+00,4.827199188614629932e+00
6.524010000228881836e+02,1.018988953485062154e+01,4.743580122398637400e+01,4.143590921741652444e+00,4.199425063257785418e+00
6.525009999275207520e+02,3.508659425537389964e+00,2.820944275262680634e+01,2.694914075893982464e+00,3.960840524462529988e+00
6.526009998321533203e+02,3.562385578832905519e+00,2.678977662948782168e+01,2.224769925653174329e+00,3.179453074502981202e+00
6.527009999752044678e+02,3.515745503457549770e+00,2.623773294922352051e+01,2.353107651167019032e+00,2.891413889036164253e+00
6.528009998798370361e+02,3.779341982275820744e+00,2.630460002005919051e+01,2.573130168058693990e+00,2.890970263100413717e+00
6.529010000228881836e+02,4.431146382838988096e+00,2.581217830133484981e+01,1.882491338002348691e+00,1.919511305239540278e+00
6.530009999275207520e+02,4.001940712112049603e+00,2.581691116296884658e+01,1.868112445872031069e+00,1.892165610888979499e+00
6.531009998321533203e+02,3.893265816805199897e+00,2.657389889562687557e+01,2.127685894277192347e+00,2.436884467307416813e+00
6.532009999752044678e+02,4.173100475506139162e+00,2.565346313605569861e+01,1.310207528942286315e+00,1.616706768491184443e+00
6.533009998798370361e+02,3.962675508725771678e+00,2.512302418088492573e+01,1.791735785167019257e+00,1.798614478215911472e+00
6.534010000228881836e+02,2.985681135421176968e+00,2.570831616725992319e+01,3.035646662854438738e+00,3.144724284403202841e+00
6.535009999275207520e+02,3.010844997714849480e+00,2.675701888907492787e+01,2.736484147096990061e+00,3.461900292789603650e+00
6.536009998321533203e+02,2.698902559173999904e+00,2.658867835935028268e+01,3.327764181316836378e+00,3.748356386243917093e+00
6.537009999752044678e+02,2.234320436416780797e+00,2.737659669724593314e+01,3.694994311075866289e+00,4.219935249723478776e+00
6.538009998798370361e+02,2.252066314198947428e+00,2.760231498381150672e+01,3.683226094187992405e+00,4.810260695402956976e+00
6.539010000228881836e+02,2.081257125372949268e+00,2.761996232888386515e+01,4.232547232324394670e+00,4.729314611796874068e+00
