time_s,gt_E,gt_N,gt_U,gnss_E,gnss_N,gnss_U,nonpinn_E,nonpinn_N,nonpinn_U
4.393009998798370361e+02,2.151016598203322246e+03,4.415408034454363587e+03,-1.711926005586065003e+00,2.153874071196422847e+03,4.421325432710778841e+03,1.125611022304906328e+01,2.149292117670879634e+03,4.421232577957642206e+03,-2.614536282230005781e+01
4.394010000228881836e+02,2.150738570832925234e+03,4.415806650602753507e+03,-1.705109708670761393e+00,2.153611872070452591e+03,4.421706656965980983e+03,1.127795124637191293e+01,2.149509981506487748e+03,4.421373454067478633e+03,-2.542081260097916129e+01
4.395009999275207520e+02,2.150460539916660764e+03,4.416216336190015681e+03,-1.704301151521349311e+00,2.151819939560285093e+03,4.413758946509154157e+03,2.323988200780013358e+01,2.148025899357190610e+03,4.413769040202775614e+03,-7.399025186337439663e+00
4.396009998321533203e+02,2.150182510891648235e+03,4.416614948869149885e+03,-1.702484930161290322e+00,2.151534456958825558e+03,4.414165829096797097e+03,2.321582754594123799e+01,2.147549721469933957e+03,4.414410431568387139e+03,-6.361073442875976980e+00
4.397009999752044678e+02,2.149894186682108739e+03,4.417024637215811708e+03,-1.695672984579687181e+00,2.151217868059111424e+03,4.414560653320831989e+03,2.328660140588522154e+01,2.147275939195586034e+03,4.414740770972652172e+03,-7.043278354856965962e+00
4.398009998798370361e+02,2.149605858444925161e+03,4.417434317212478163e+03,-1.700861076742739897e+00,2.152364567236582388e+03,4.423288699665799868e+03,1.151968162615685287e+01,2.148501861767450919e+03,4.423243957390770447e+03,-2.466668970028968033e+01
4.399010000228881836e+02,2.149327826239246860e+03,4.417844000035508543e+03,-1.704052675161165098e+00,2.152048909508993802e+03,4.423680744926636180e+03,1.163020577424617841e+01,2.147904386842062650e+03,4.423751813220982513e+03,-2.429176602369693683e+01
4.400009999275207520e+02,2.149039500053766460e+03,4.418253684221436743e+03,-1.703240847288952864e+00,2.149203244330948110e+03,4.425907405776586529e+03,1.038438210525328032e+00,2.145708018901413197e+03,4.425942308151777979e+03,-2.967259203430194248e+01
4.401009998321533203e+02,2.148751172009086076e+03,4.418674441323734754e+03,-1.703436768452775141e+00,2.148933787716466213e+03,4.426341772111146383e+03,1.015115584593104359e+00,2.145412456883031155e+03,4.426239060776321821e+03,-3.007515350415201283e+01
4.402009999752044678e+02,2.148462844170732296e+03,4.419084122036274493e+03,-1.707625015886378606e+00,2.148639018893478351e+03,4.426762571750012285e+03,1.089117279752144896e+00,2.145556461453674274e+03,4.426425759104815370e+03,-2.936160303045903675e+01
4.403009998798370361e+02,2.148164222309156230e+03,4.419515957598368004e+03,-1.698825267192660249e+00,2.150092785411268324e+03,4.415279556219582446e+03,2.631696980417541454e+01,2.148731026821523756e+03,4.413182037298684008e+03,-1.198090263001404310e+00
4.404010000228881836e+02,2.147875894501155472e+03,4.419925638323315070e+03,-1.703013598562165498e+00,2.149788051750165323e+03,4.415709006892841899e+03,2.626564210868423288e+01,2.148438837315541605e+03,4.413404646979969584e+03,-1.588839707607576202e+00
4.405009999275207520e+02,2.147577270504381886e+03,4.420346392626124725e+03,-1.705206214467125392e+00,2.150599634441960916e+03,4.416674200200875930e+03,1.983086260046229654e+01,2.147380836281407937e+03,4.416592341759642295e+03,-1.060967544828190512e+01
4.406009998321533203e+02,2.147288942009503899e+03,4.420778225454521817e+03,-1.702410059699559497e+00,2.149217402044034316e+03,4.417951958626274973e+03,2.206976095014510975e+01,2.145607210937238051e+03,4.418039687640731245e+03,-8.287511317196504024e+00
4.407009999752044678e+02,2.146980021504707111e+03,4.421210052646775694e+03,-1.703607012172824398e+00,2.149126900403056879e+03,4.418219218228712634e+03,2.163168879056752303e+01,2.145670067755733271e+03,4.418112612527564124e+03,-8.593476934186810468e+00
4.408009998798370361e+02,2.146681396884703645e+03,4.421630805574051919e+03,-1.707799757311477151e+00,2.148739358410410205e+03,4.418739170343770638e+03,2.187940215627008911e+01,2.145087980255655566e+03,4.418780379058017388e+03,-9.118766192995963138e+00
4.409010000228881836e+02,2.146382774109263664e+03,4.422062639083985232e+03,-1.702000264978778432e+00,2.148313119725313300e+03,4.417843470577292464e+03,2.631737991611657890e+01,2.147211904481973761e+03,4.415369059089713119e+03,-1.629893815115110556e+00
4.410009999275207520e+02,2.146073853990400039e+03,4.422494466991959598e+03,-1.702197350341748461e+00,2.148013220501763044e+03,4.418263822137909301e+03,2.626177418789893636e+01,2.147270827127319990e+03,4.415318052351074584e+03,-1.609292263173756510e+00
4.411009998321533203e+02,2.145775227356120467e+03,4.422937369243451940e+03,-1.703405663669400383e+00,2.147723891899230239e+03,4.418681905302843006e+03,2.626859265210009653e+01,2.146236437365653273e+03,4.416699748549302967e+03,-2.046343032104005033e+00
4.412009999752044678e+02,2.145466305255647512e+03,4.423369192981111155e+03,-1.709602833692088097e+00,2.147403445229288536e+03,4.419104670706850811e+03,2.630508499239408593e+01,2.145772138223406273e+03,4.417237503472430035e+03,-2.406560640588168098e+00
4.413009998798370361e+02,2.145147087306286267e+03,4.423812090997856103e+03,-1.712804312566504450e+00,2.147081459193982482e+03,4.419518025451152425e+03,2.632160763970478001e+01,2.145648997574605346e+03,4.417555620604007345e+03,-2.209875831688805192e+00
4.414010000228881836e+02,2.144838166923977951e+03,4.424243918233712066e+03,-1.714001575136762767e+00,2.146765161092868766e+03,4.419956301307391186e+03,2.627971489495780588e+01,2.144937634642711600e+03,4.418064833855341931e+03,-2.147085058026050319e+00
4.415009999275207520e+02,2.144529246364415485e+03,4.424686821872395740e+03,-1.711206606765017568e+00,2.146456289020618442e+03,4.420410305236952809e+03,2.622003998040622719e+01,2.144873054591259006e+03,4.418448228334563282e+03,-2.121258957391319200e+00
4.416009998321533203e+02,2.144210026599268531e+03,4.425140792818220689e+03,-1.715415947473729830e+00,2.146131055065598048e+03,4.420822998079922399e+03,2.633373224506181032e+01,2.144595110961403407e+03,4.418900420937206945e+03,-2.628576713110987839e+00
4.417009999752044678e+02,2.143890810069688541e+03,4.425583693651225985e+03,-1.714617611121639129e+00,2.145801626306490107e+03,4.421310618338168752e+03,2.633993629334281650e+01,2.144117246848062678e+03,4.419395977911533009e+03,-2.961935021301997040e+00
4.418009998798370361e+02,2.143571594564660700e+03,4.426026596582943966e+03,-1.710819319774145697e+00,2.145471841625892921e+03,4.421768842064642740e+03,2.630827894776371068e+01,2.143483721785270973e+03,4.420168400847220255e+03,-3.048711955852240862e+00
4.419010000228881836e+02,2.143252377541505211e+03,4.426480573129817458e+03,-1.707028804415131162e+00,2.145162711286198373e+03,4.422216300841588236e+03,2.634669703003260111e+01,2.142868912362705942e+03,4.420712341424245096e+03,-3.482570114170584930e+00
4.420009999275207520e+02,2.142933158186969649e+03,4.426934544800232288e+03,-1.710238337456075897e+00,2.144884431801773644e+03,4.422692967994017636e+03,2.636676247117361527e+01,2.142998587690331078e+03,4.420961362225813900e+03,-3.593894767786650846e+00
4.421009998321533203e+02,2.142613941393384721e+03,4.427377444963684866e+03,-1.710440191881161809e+00,2.144569955434939402e+03,4.423146704879288336e+03,2.639614946772599069e+01,2.142385055866381663e+03,4.421771658626083990e+03,-2.706262821282507502e+00
4.422009999752044678e+02,2.142284428082702561e+03,4.427831418014053270e+03,-1.709646359614453104e+00,2.142695038940077211e+03,4.426350638619429446e+03,2.557427725803222529e+01,2.139181324149732973e+03,4.426173278993732310e+03,-4.462196075803376516e+00
4.423009998798370361e+02,2.141965210797917280e+03,4.428285393892092543e+03,-1.706856037998704778e+00,2.143093947566271709e+03,4.426226303545501651e+03,2.403491648118324520e+01,2.139628320372820781e+03,4.426138807652261676e+03,-6.590062895609662519e+00
4.424010000228881836e+02,2.141965210797917280e+03,4.428285393892092543e+03,-1.706856037998704778e+00,2.144350398242921983e+03,4.434571953173905058e+03,1.200671325617008733e+01,2.139924807250948106e+03,4.434784312751322432e+03,-2.426108087606257868e+01
4.425009999275207520e+02,2.141316479608988629e+03,4.429193341453838002e+03,-1.705272081359225922e+00,2.144011074579194883e+03,4.434983920775099250e+03,1.192628818656044132e+01,2.140460697210267881e+03,4.434783785737796279e+03,-2.340107721184654110e+01
4.426009998321533203e+02,2.140997259361844954e+03,4.429647311069839816e+03,-1.711481904424545064e+00,2.143683888781651149e+03,4.435443368481210200e+03,1.200250824689328510e+01,2.141368311036213527e+03,4.434561696992925135e+03,-2.164552537203371685e+01
4.427009999752044678e+02,2.140678041480927277e+03,4.430101285579813521e+03,-1.710691774198039639e+00,2.143393077748713040e+03,4.435895051032916854e+03,1.189578911527405580e+01,2.139853839295801663e+03,4.435675652146951506e+03,-2.305960849062194029e+01
4.428009998798370361e+02,2.140358824672248375e+03,4.430533108691174675e+03,-1.715886228008685066e+00,2.143075026009842077e+03,4.436336922872312243e+03,1.189893869650677516e+01,2.139393832419677892e+03,4.436151950332768138e+03,-2.314011569726153539e+01
4.429010000228881836e+02,2.140029313699470094e+03,4.430976009580814207e+03,-1.713085007378140290e+00,2.142723490516201309e+03,4.436756309015351690e+03,1.194904127706217878e+01,2.142230347225920013e+03,4.435544617397385991e+03,-2.170740756403279192e+01
4.430009999275207520e+02,2.139720392069871195e+03,4.431418910527624575e+03,-1.714290738363615674e+00,2.142425898575666452e+03,4.437208428326187459e+03,1.194798599287150864e+01,2.141986530208471322e+03,4.435615729156074849e+03,-2.057527317003132339e+01
4.431009998321533203e+02,2.139401176800051871e+03,4.431861813551663545e+03,-1.710493069851054315e+00,2.142145062717320798e+03,4.437641401521486841e+03,1.192088516741659987e+01,2.141499870332600949e+03,4.436403725616259180e+03,-2.087639562100503099e+01
4.432009999752044678e+02,2.139081961405294351e+03,4.432293639483385050e+03,-1.711687707385181056e+00,2.141875534267549938e+03,4.438117403732714592e+03,1.189779422793799313e+01,2.140819436640863842e+03,4.436876686917719780e+03,-2.134888317074364750e+01
4.433009998798370361e+02,2.138773041028593525e+03,4.432725466144004713e+03,-1.713885842220179256e+00,2.142152479659437176e+03,4.439055788479803596e+03,1.116797045953148881e+01,2.139733999978422162e+03,4.438241195879934821e+03,-2.271495791189795455e+01
4.434010000228881836e+02,2.138464121477805747e+03,4.433168371309175200e+03,-1.709091760516685099e+00,2.142268952588568482e+03,4.439856784670515481e+03,1.064091127918391066e+01,2.138822873572836670e+03,4.439421037166281167e+03,-2.426202327205510301e+01
4.435009999275207520e+02,2.138144907811713438e+03,4.433600200754498474e+03,-1.705286536570156386e+00,2.142270591910519215e+03,4.440562180590995013e+03,1.019533945585044421e+01,2.140341870124973866e+03,4.439192430806525408e+03,-2.353941606020180188e+01
4.436009998321533203e+02,2.137835987004476465e+03,4.434020949633042619e+03,-1.713477065360393681e+00,2.139126625044335015e+03,4.431839802886301186e+03,2.358468744789843186e+01,2.138071343166817314e+03,4.430575438166910317e+03,-8.651719593651250761e+00
4.437009999752044678e+02,2.137835987004476465e+03,4.434020949633042619e+03,-1.713477065360393681e+00,2.138871943979790103e+03,4.432220904629396500e+03,2.346360046340100780e+01,2.137080145507385623e+03,4.431195389311479630e+03,-7.954868011940789074e+00
4.438009998798370361e+02,2.137218148076142370e+03,4.434884606504900148e+03,-1.712873738303414939e+00,2.138469963665430896e+03,4.432729216363714841e+03,2.365046042969220252e+01,2.136671108837550037e+03,4.431806598630236294e+03,-6.838538937068051382e+00
4.439010000228881836e+02,2.136898933331113767e+03,4.435305356777683301e+03,-1.717060949923052249e+00,2.138223184194391251e+03,4.433131787523552703e+03,2.354866353241254728e+01,2.136134534444635392e+03,4.432304109975621031e+03,-7.512072646939259357e+00
4.440009999275207520e+02,2.136590014746074758e+03,4.435737186976940393e+03,-1.714259396570923855e+00,2.137909282149458704e+03,4.433575892890643445e+03,2.350191219838916368e+01,2.136499548734808741e+03,4.432299833978366223e+03,-7.081039704954037006e+00
4.441009998321533203e+02,2.136281097375098398e+03,4.436157942876870948e+03,-1.712450145469347262e+00,2.137691744170560924e+03,4.433916407323510612e+03,2.333027108464966659e+01,2.135586568675413218e+03,4.433241914129884208e+03,-6.992179195539847569e+00
4.442009999752044678e+02,2.135972179349437283e+03,4.436578697384912630e+03,-1.712640937410242259e+00,2.137096870749194295e+03,4.434597027991598225e+03,2.395575956428410791e+01,2.134645006506640584e+03,4.433794933532064533e+03,-7.197209796067454590e+00
4.443009998798370361e+02,2.135663259144106632e+03,4.437010524107782658e+03,-1.714839513227616408e+00,2.137208656621443879e+03,4.434685412429611461e+03,2.306993037121173984e+01,2.136131028008925568e+03,4.433254278444092051e+03,-7.546986762119558989e+00
4.444010000228881836e+02,2.135354339622748739e+03,4.437442352235355429e+03,-1.715038135810345921e+00,2.136721137986376561e+03,4.435227058530072100e+03,2.346487717166769471e+01,2.135168396578028478e+03,4.434126132726887590e+03,-7.018798069802642203e+00
4.445009999275207520e+02,2.135035124457192069e+03,4.437874178251679041e+03,-1.716233360318483392e+00,2.136391492357537572e+03,4.435715983564628914e+03,2.349539666535497417e+01,2.134632386436745946e+03,4.434774056370033577e+03,-6.942730852345221138e+00
4.446009998321533203e+02,2.134715910312537289e+03,4.438306006372675256e+03,-1.714428624734182449e+00,2.136226356376013428e+03,4.436035069194914286e+03,2.317042893141433524e+01,2.134578935373625427e+03,4.434981431332708780e+03,-6.766433418095857633e+00
4.447009999752044678e+02,2.134396694990365177e+03,4.438748908808065607e+03,-1.711631682189135972e+00,2.135822343554892541e+03,4.436500706607626853e+03,2.335502736849025496e+01,2.133964417663016320e+03,4.435446197206305442e+03,-7.633406230981790941e+00
4.448009998798370361e+02,2.134077481215528678e+03,4.439180737643613611e+03,-1.708827043639530530e+00,2.135428218468934574e+03,4.436988703695743425e+03,2.350083332836834416e+01,2.133005880221635380e+03,4.436259318438976152e+03,-7.252546970246157798e+00
4.449010000228881836e+02,2.133747973612142687e+03,4.439623644972672082e+03,-1.697026753510272101e+00,2.135088610946075732e+03,4.437414178098667435e+03,2.356214033470064351e+01,2.132876197873489673e+03,4.436716781701076798e+03,-7.487686883355081591e+00
4.450009999275207520e+02,2.133428753998472075e+03,4.440066538333763674e+03,-1.707229949336351638e+00,2.134796536455613477e+03,4.437853989654466204e+03,2.347758782732717009e+01,2.132589233646851881e+03,4.437113143318578295e+03,-7.357021442768655106e+00
4.451009998321533203e+02,2.133109535071999289e+03,4.440509433100129172e+03,-1.715433194540764816e+00,2.134490419085015674e+03,4.438262139049566940e+03,2.348195109775360834e+01,2.132782912070741077e+03,4.437120291319884018e+03,-7.782892842981254944e+00
4.452009999752044678e+02,2.132769727851312382e+03,4.440952329935229500e+03,-1.716629602827424605e+00,2.134160038378668560e+03,4.438676693661015634e+03,2.345558716884488604e+01,2.131811584380102886e+03,4.437973640484612588e+03,-6.581278244344048289e+00
4.453009998798370361e+02,2.132440216979404340e+03,4.441395230295998772e+03,-1.714829501563826852e+00,2.133644166852380295e+03,4.439260429971986014e+03,2.382077822114183618e+01,2.131292894984628219e+03,4.438577678316407400e+03,-6.534093886363962156e+00
4.454010000228881836e+02,2.132110707128010290e+03,4.441838132764575676e+03,-1.710029449043986460e+00,2.133307680755281581e+03,4.439698044574090090e+03,2.388162259982436808e+01,2.131145398288393153e+03,4.439063719308205691e+03,-6.343235684172213951e+00
4.455009999275207520e+02,2.131781194430049709e+03,4.442292106049183531e+03,-1.709237196886533638e+00,2.133171660099399560e+03,4.440014851851029562e+03,2.346973727280897037e+01,2.130891682062519067e+03,4.439349545521302389e+03,-7.005727667262135583e+00
4.456009998321533203e+02,2.131451683280532961e+03,4.442735005732289210e+03,-1.708437242245963716e+00,2.132932118150450151e+03,4.440398583353728100e+03,2.324059814751262820e+01,2.131010342690206926e+03,4.439374967516630932e+03,-7.794762784837530489e+00
4.457009999752044678e+02,2.131111874629864815e+03,4.443188976213810747e+03,-1.709641647965554512e+00,2.132501002191820135e+03,4.440901473609304958e+03,2.342512766820937031e+01,2.131140139340677251e+03,4.439785986272192531e+03,-8.135377960376445117e+00
